1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
319,426,165.0,142.0,296.0,246.0,353.0,65.0,184.0,26.0,107.0,388.0,353.0,300.6666666666667,220.33333333333334,378.0,302.0,244.2,394.2,226.6,409.0,248.42857142857142,422.0769230769231,B
438,473,307.0,476.0,261.0,57.0,219.0,92.0,284.0,72.5,247.5,297.5,288.0,298.3333333333333,171.66666666666669,333.0,339.0,233.6,379.6,249.8,416.0,229.71428571428572,416.9230769230769,B
234,426,146.0,388.0,203.0,173.0,303.0,138.0,326.0,119.0,388.0,207.0,223.0,296.0,123.0,288.0,376.0,223.0,365.0,273.0,423.0,211.0,411.7692307692308,B
323,203,319.0,192.0,434.0,276.0,303.0,157.0,326.0,92.0,215.0,438.0,84.0,92.0,265.0,357.0,488.0,226.0,376.0,292.0,496.0,269.0,406.61538461538464,B
488,461,292.0,484.0,184.0,119.0,23.0,38.0,334.0,296.0,488.0,403.0,307.0,169.0,342.0,368.6666666666667,456.7142857142857,237.57142857142858,374.42857142857144,284.2857142857143,475.57142857142856,282.14285714285717,401.46153846153845,B
384,276,353.0,269.0,457.0,119.0,376.0,442.0,126.0,61.0,426.0,388.0,419.0,396.0,392.0,380.3333333333333,425.42857142857144,249.14285714285714,372.85714285714283,276.57142857142856,455.14285714285717,295.2857142857143,396.3076923076923,B
438,365,407.0,207.0,315.0,169.0,257.0,103.0,176.0,7.0,19.0,219.0,315.0,488.0,442.0,392.0,394.1428571428571,260.7142857142857,371.2857142857143,268.85714285714283,434.7142857142857,308.42857142857144,391.15384615384613,B
288,388,242.0,365.0,153.0,188.0,365.0,226.0,107.0,365.0,292.0,219.0,357.0,238.0,38.0,184.0,362.8571428571429,272.2857142857143,369.7142857142857,261.14285714285717,414.2857142857143,321.57142857142856,386.0,B
107,234,384.0,365.0,273.0,253.0,119.0,84.0,107.0,357.0,419.0,446.0,266.5,288.0,120.5,234.0,331.57142857142856,283.85714285714283,368.14285714285717,253.42857142857144,393.8571428571429,334.7142857142857,380.8461538461538,B
426,276,242.0,165.0,42.0,173.0,315.0,276.0,342.0,303.0,342.0,184.0,176.0,338.0,203.0,284.0,300.2857142857143,295.42857142857144,366.57142857142856,245.71428571428572,373.42857142857144,347.8571428571429,375.6923076923077,B
392,257,411.0,246.0,296.0,169.0,257.0,196.0,265.0,207.0,176.0,288.0,215.0,357.0,284.0,334.0,269.0,307.0,365.0,238.0,353.0,361.0,370.53846153846155,B
134,461,361.0,453.0,384.0,438.0,346.0,357.0,192.0,195.5,220.5,280.5,238.0,349.5,297.5,340.0,301.5,374.5,345.5,255.5,356.0,352.5,365.38461538461536,B
284,442,315.0,415.0,288.0,357.0,257.0,111.0,107.0,184.0,265.0,273.0,261.0,342.0,311.0,346.0,334.0,442.0,326.0,273.0,359.0,344.0,360.2307692307692,B
57,3,42.0,311.0,488.0,426.0,465.0,411.0,315.0,438.0,196.0,157.0,346.0,353.0,496.0,376.0,365.0,315.0,286.0,303.5,362.0,335.5,355.0769230769231,B
446,384,223.0,288.0,211.0,173.0,307.0,453.0,388.0,396.0,115.0,115.0,211.0,192.0,253.0,242.0,326.0,261.0,246.0,334.0,365.0,327.0,349.9230769230769,B
442,357,453.0,423.0,288.0,307.0,269.0,288.0,173.0,57.0,307.0,223.0,365.0,265.0,388.0,288.0,438.0,384.0,438.0,457.0,392.0,318.5,344.7692307692308,B
346,353,434.0,365.0,361.0,342.0,242.0,288.0,376.0,219.0,76.0,107.0,203.0,353.0,361.0,388.0,361.0,307.0,384.0,265.0,234.0,310.0,339.61538461538464,B
303,265,388.0,342.0,403.0,196.0,315.0,34.0,146.0,338.0,415.0,465.0,220.5,334.0,351.5,363.0,313.0,282.0,322.5,294.75,264.75,301.5,334.46153846153845,B
476,369,273.0,246.0,223.0,88.0,142.0,303.0,42.0,42.0,126.0,361.0,238.0,315.0,342.0,338.0,265.0,257.0,261.0,324.5,295.5,293.0,329.30769230769226,B
115,123,165.0,253.0,246.0,361.0,219.0,273.0,296.0,319.0,215.0,188.0,269.0,361.0,392.0,369.0,346.0,438.0,340.0,354.25,326.25,284.5,324.15384615384613,B
461,338,453.0,238.0,207.0,138.0,203.0,226.0,423.0,253.0,146.0,119.0,288.0,369.0,361.0,438.0,384.0,242.0,419.0,384.0,357.0,276.0,319.0,B
315,246,342.0,242.0,323.0,188.0,257.0,242.0,292.0,369.0,261.0,276.0,369.0,338.0,392.0,273.0,342.0,373.0,415.0,369.0,419.0,219.0,317.85074626865674,B
323,211,253.0,326.0,176.0,126.0,369.0,222.5,207.5,351.5,378.5,249.33333333333334,348.3333333333333,293.0,340.6666666666667,251.0,316.3333333333333,363.57142857142856,400.7142857142857,362.42857142857144,402.42857142857144,219.57575757575756,316.7014925373134,B
373,388,415.0,288.0,357.0,276.0,242.0,203.0,123.0,334.0,496.0,222.66666666666666,327.6666666666667,248.0,289.3333333333333,229.0,290.6666666666667,354.14285714285717,386.42857142857144,355.85714285714283,385.85714285714283,220.15151515151516,315.55223880597015,B
403,342,319.0,196.0,257.0,219.0,303.0,373.0,446.0,388.0,296.0,196.0,307.0,203.0,238.0,207.0,265.0,344.7142857142857,372.1428571428571,349.2857142857143,369.2857142857143,220.72727272727272,314.4029850746269,B
307,323,269.0,273.0,246.0,246.0,196.0,265.0,396.0,223.0,284.0,138.0,3.0,26.0,274.5,232.0,266.3333333333333,335.2857142857143,357.85714285714283,342.7142857142857,352.7142857142857,221.3030303030303,313.25373134328356,B
296,338,407.0,311.0,319.0,307.0,223.0,184.0,196.0,215.0,234.0,288.0,307.0,357.0,311.0,257.0,267.6666666666667,325.85714285714283,343.57142857142856,336.14285714285717,336.1428571428571,221.87878787878788,312.1044776119403,B
261,311,292.0,273.0,276.0,288.0,269.0,384.0,265.0,288.0,357.0,357.0,446.0,434.0,323.0,376.0,269.0,316.42857142857144,329.2857142857143,329.57142857142856,319.57142857142856,222.45454545454547,310.95522388059703,B
261,242,242.0,223.0,269.0,326.0,215.0,365.0,153.0,219.0,192.0,315.0,423.0,342.0,353.0,284.0,276.0,307.0,315.0,323.0,303.0,223.03030303030303,309.8059701492537,B
415,415,261.0,288.0,384.0,484.0,224.5,280.5,147.5,171.0,194.0,238.0,263.0,290.0,261.0,249.5,205.0,294.8333333333333,291.0,317.9230769230769,301.84615384615387,223.6060606060606,308.65671641791045,B
257,215,126.0,73.0,119.0,207.0,234.0,196.0,142.0,123.0,196.0,161.0,103.0,238.0,169.0,215.0,134.0,282.6666666666667,267.0,312.84615384615387,300.6923076923077,224.1818181818182,307.5074626865672,B
161,161,303.0,223.0,319.0,319.0,403.0,376.0,361.0,403.0,376.0,365.0,357.0,273.0,226.0,269.0,155.0,270.5,243.0,307.7692307692308,299.53846153846155,224.75757575757575,306.35820895522386,B
242,157,257.0,257.0,284.0,242.0,238.0,373.0,361.0,376.0,284.0,288.0,284.0,292.0,288.0,323.0,176.0,258.3333333333333,219.0,302.6923076923077,298.38461538461536,225.33333333333334,305.2089552238806,B
311,338,315.0,269.0,338.0,246.0,315.0,346.0,326.0,334.0,265.0,288.0,276.0,296.0,284.0,353.0,284.0,246.16666666666669,195.0,297.61538461538464,297.2307692307692,225.9090909090909,304.05970149253733,B
361,369,384.0,334.0,326.0,326.0,311.0,119.0,153.0,269.0,407.0,365.0,238.0,234.0,196.0,265.0,203.0,234.0,171.0,292.53846153846155,296.0769230769231,226.4848484848485,302.910447761194,B
234,234,307.0,361.0,361.0,369.0,323.0,357.0,361.0,396.0,415.0,419.0,461.0,361.0,396.0,292.0,203.0,219.0,147.0,287.46153846153845,294.9230769230769,227.06060606060606,301.76119402985074,B
226,261,234.0,323.0,269.0,203.0,176.0,176.0,219.0,226.0,226.0,273.0,361.0,353.0,353.0,353.0,273.0,176.0,123.0,282.38461538461536,293.7692307692308,227.63636363636363,300.6119402985075,B
157,303,276.0,257.0,288.0,296.0,338.0,273.0,284.0,211.0,161.0,288.0,169.0,253.0,153.0,176.0,276.6666666666667,199.33333333333334,162.66666666666666,277.3076923076923,292.61538461538464,228.21212121212122,299.46268656716416,B
246,284,346.0,315.0,319.0,338.0,446.0,488.0,434.0,211.0,96.0,3.0,207.0,384.0,488.0,476.0,280.3333333333333,222.66666666666666,202.33333333333331,272.2307692307692,291.46153846153845,228.78787878787878,298.3134328358209,B
446,426,353.0,273.0,388.0,288.0,342.0,261.0,396.0,357.0,357.0,315.0,261.0,246.0,392.0,376.0,284.0,246.0,242.0,267.1538461538462,290.3076923076923,229.36363636363637,297.1641791044776,B
219,273,261.0,311.0,326.0,353.0,373.0,469.0,384.0,373.0,265.0,219.0,261.0,369.0,196.0,384.0,242.0,215.0,176.0,262.0769230769231,289.15384615384613,229.93939393939394,296.0149253731343,B
292,157,338.0,207.0,342.0,269.0,307.0,265.0,326.0,319.0,311.0,276.0,419.0,238.0,453.0,492.0,442.0,296.0,338.0,257.0,288.0,230.5151515151515,294.86567164179104,B
207,269,265.0,296.0,253.0,284.0,376.0,284.0,207.0,215.0,261.0,438.0,273.0,353.0,396.0,397.5,384.0,289.8,328.8,259.4,286.2307692307692,231.0909090909091,293.7164179104478,B
296,338,446.0,373.0,253.0,353.0,219.0,319.0,203.0,103.0,292.0,303.0,369.0,323.0,319.0,303.0,326.0,283.6,319.6,261.8,284.46153846153845,231.66666666666666,292.56716417910445,B
226,384,461.0,265.0,261.0,242.0,434.0,426.0,334.0,226.0,238.0,276.0,265.0,334.0,315.0,342.0,337.6666666666667,277.4,310.4,264.2,282.6923076923077,232.24242424242425,291.4179104477612,B
338,284,426.0,388.0,361.0,226.0,269.0,273.0,326.0,246.0,246.0,369.0,242.0,219.0,353.0,153.0,349.3333333333333,271.2,301.2,266.6,280.9230769230769,232.8181818181818,290.2686567164179,B
253,284,292.0,292.0,346.0,376.0,365.0,446.0,265.0,292.0,165.0,315.0,261.0,338.0,373.0,334.0,361.0,265.0,292.0,269.0,279.15384615384613,233.3939393939394,289.11940298507466,B
376,403,457.0,315.0,296.0,269.0,234.0,161.0,246.0,323.0,223.0,411.0,365.0,238.0,146.0,342.0,153.0,134.0,73.0,259.57142857142856,277.38461538461536,233.96969696969697,287.97014925373134,B
196,284,173.0,334.0,273.0,388.0,265.0,411.0,388.0,219.0,288.0,165.0,257.0,176.0,193.33333333333334,350.4,153.0,171.83333333333334,108.83333333333334,250.14285714285714,275.61538461538464,234.54545454545456,286.82089552238807,B
184,84,61.0,265.0,434.0,373.0,284.0,257.0,261.0,219.0,328.5,240.0,288.0,286.0,240.66666666666669,358.8,153.0,209.66666666666669,144.66666666666669,240.71428571428572,273.84615384615387,235.12121212121212,285.67164179104475,B
303,303,338.0,288.0,269.0,269.0,365.0,369.0,373.0,273.0,369.0,315.0,319.0,396.0,288.0,367.2,153.0,247.5,180.5,231.28571428571428,272.0769230769231,235.6969696969697,284.5223880597015,B
296,257,242.0,438.0,276.0,342.0,465.0,265.0,307.0,292.0,415.0,292.0,246.0,196.0,142.0,375.6,153.0,285.33333333333337,216.33333333333334,221.85714285714286,270.3076923076923,236.27272727272728,283.3731343283582,B
415,334,369.0,415.0,342.0,223.0,346.0,211.0,407.0,284.0,103.0,234.0,411.0,488.0,423.0,384.0,153.0,323.1666666666667,252.16666666666669,212.42857142857144,268.53846153846155,236.84848484848484,282.22388059701495,B
273,315,261.0,423.0,357.0,296.0,338.0,265.0,292.0,388.0,315.0,223.0,315.0,411.0,461.0,319.0,361.0,361.0,288.0,203.0,266.7692307692308,237.42424242424244,281.07462686567163,B
273,219,434.0,342.0,311.0,457.0,423.0,476.0,442.0,215.0,184.0,126.0,303.0,365.0,465.0,392.0,457.0,311.0,311.0,326.0,265.0,238.0,279.92537313432837,B
473,392,353.0,192.0,269.0,203.0,284.0,115.0,257.0,438.0,384.0,446.0,257.0,269.0,261.0,103.0,219.0,317.0,251.5,307.0,253.45454545454547,238.57575757575756,278.77611940298505,B
188,223,357.0,273.0,334.0,419.0,419.0,392.0,346.0,338.0,211.0,338.0,319.0,426.0,307.0,338.0,184.0,323.0,192.0,288.0,241.9090909090909,239.15151515151516,277.6268656716418,B
373,442,384.0,357.0,238.0,415.0,296.0,338.0,269.0,415.0,303.0,169.0,242.0,373.0,192.0,265.0,215.0,361.0,215.0,269.0,230.36363636363637,239.72727272727272,276.4776119402985,B
403,434,365.0,346.0,426.0,311.0,265.0,96.0,142.0,203.0,265.0,261.0,276.0,246.0,269.0,259.0,226.5,286.0,215.0,268.0,218.8181818181818,240.3030303030303,275.32835820895525,B
353,303,465.0,388.0,303.0,373.0,234.0,288.0,276.0,234.0,223.0,276.0,265.0,119.0,346.0,253.0,238.0,211.0,215.0,267.0,207.27272727272728,240.87878787878788,274.17910447761193,B
211,357,276.0,334.0,226.0,226.0,123.0,257.0,153.0,88.0,103.0,361.0,269.0,192.0,269.0,169.0,303.0,196.0,215.0,266.0,195.72727272727275,241.45454545454547,273.02985074626866,B
238,357,273.0,426.0,334.0,311.0,273.0,353.0,388.0,369.0,457.0,273.0,496.0,326.0,288.0,261.0,219.0,165.0,215.0,265.0,184.1818181818182,242.03030303030303,271.88059701492534,B
273,411,423.0,334.0,353.0,296.0,146.0,307.0,173.0,284.0,392.0,346.0,357.0,311.0,369.0,342.0,303.0,273.0,267.6666666666667,283.0,172.63636363636363,242.60606060606062,270.7313432835821,B
273,423,326.0,423.0,242.0,296.0,284.0,353.0,253.0,334.0,257.0,365.0,319.0,288.0,353.0,203.0,176.0,292.0,320.3333333333333,301.0,161.0909090909091,243.1818181818182,269.5820895522388,B
234,326,369.0,369.0,261.0,319.0,261.0,288.0,253.0,165.0,253.0,319.0,392.0,319.0,469.0,307.0,307.0,261.0,373.0,319.0,149.54545454545456,243.75757575757575,268.43283582089555,B
307,423,411.0,357.0,438.0,384.0,438.0,288.0,323.0,303.0,392.0,353.0,257.0,407.0,342.0,388.0,273.0,326.0,234.0,315.0,138.0,244.33333333333334,267.2835820895522,B
207,276,419.0,292.0,342.0,284.0,442.0,373.0,276.0,303.0,338.0,269.0,284.0,311.0,257.0,326.0,288.0,288.0,303.0,303.0,292.0,244.9090909090909,266.13432835820896,B
303,273,392.0,346.0,311.0,257.0,288.0,269.0,284.0,284.0,215.0,257.0,392.0,361.0,319.0,357.0,357.0,361.0,376.0,286.3333333333333,235.66666666666666,245.4848484848485,264.9850746268657,B
238,211,426.0,361.0,376.0,396.0,238.0,284.0,373.0,265.0,284.0,265.0,238.0,319.0,246.0,323.0,238.0,343.5,339.5,269.6666666666667,179.33333333333331,246.06060606060606,263.8358208955224,B
273,207,357.0,373.0,269.0,288.0,223.0,369.0,346.0,334.0,242.0,338.0,273.0,361.0,411.0,469.0,411.0,326.0,303.0,253.0,123.0,246.63636363636363,262.6865671641791,B
211,288,484.0,415.0,411.0,361.0,396.0,342.0,303.0,392.0,253.0,265.0,153.0,384.0,323.0,342.0,326.0,388.0,338.0,392.0,136.9090909090909,247.21212121212122,261.53731343283584,B
392,488,315.0,269.0,226.0,219.0,261.0,334.0,226.0,119.0,346.0,211.0,315.0,219.0,307.0,307.0,276.0,357.0,299.5,340.0,150.8181818181818,247.78787878787878,260.3880597014925,B
176,246,342.0,438.0,338.0,392.0,407.0,288.0,338.0,365.0,342.0,269.0,323.0,442.0,384.0,326.0,319.0,203.0,261.0,288.0,164.72727272727272,248.36363636363637,259.23880597014926,B
192,361,261.0,353.0,273.0,492.0,453.0,426.0,273.0,326.0,303.0,323.0,296.0,338.0,311.0,257.0,176.0,164.66666666666666,235.33333333333334,291.85714285714283,178.63636363636363,248.93939393939394,258.089552238806,B
161,307,438.0,357.0,315.0,234.0,403.0,357.0,323.0,323.0,253.0,226.0,290.0,372.5,313.0,316.5,218.5,126.33333333333333,209.66666666666666,295.7142857142857,192.54545454545456,249.51515151515153,256.94029850746267,B
269,403,419.0,434.0,373.0,434.0,334.0,334.0,323.0,323.0,323.0,253.0,284.0,407.0,315.0,376.0,261.0,88.0,184.0,299.57142857142856,206.45454545454544,250.0909090909091,255.7910447761194,B
353,361,326.0,388.0,334.0,334.0,257.0,242.0,142.0,92.0,73.0,207.0,184.0,411.0,353.0,334.0,307.0,184.0,221.33333333333334,303.42857142857144,220.36363636363637,250.66666666666666,254.6417910447761,B
261,411,346.0,319.0,284.0,257.0,338.0,88.0,3.0,65.0,192.0,307.0,434.0,438.0,403.0,303.0,322.5,174.5,258.6666666666667,307.2857142857143,234.27272727272725,251.24242424242425,253.49253731343282,B
357,265,211.0,388.0,369.0,323.0,288.0,338.0,392.0,365.0,357.0,392.0,415.0,376.0,365.0,311.0,338.0,165.0,296.0,311.14285714285717,248.1818181818182,251.8181818181818,252.34328358208955,B
257,319,288.0,338.0,242.0,357.0,334.0,273.0,161.0,126.0,161.0,411.0,461.0,384.0,365.0,361.0,292.0,388.0,196.0,315.0,262.0909090909091,252.3939393939394,251.1940298507463,B
265,269,403.0,323.0,384.0,373.0,442.0,407.0,311.0,461.0,311.0,303.0,57.0,138.0,246.0,492.0,346.0,446.0,326.0,376.0,276.0,252.96969696969697,250.04477611940297,B
396,353,234.0,323.0,276.0,303.0,223.0,203.0,273.0,161.0,146.0,184.0,219.0,311.0,184.0,303.0,88.0,188.0,223.0,176.0,277.7142857142857,253.54545454545456,248.8955223880597,B
338,353,215.0,361.0,169.0,265.0,111.0,261.0,234.0,276.0,203.0,311.0,257.0,265.0,207.0,211.0,134.0,246.0,196.0,134.0,279.42857142857144,254.12121212121212,247.74626865671644,B
207,288,376.0,276.0,284.0,292.0,269.0,207.0,261.0,319.0,346.0,434.0,326.0,346.0,188.0,115.0,276.0,192.0,267.0,226.5,281.14285714285717,254.6969696969697,246.59701492537312,B
273,261,207.0,326.0,261.0,226.0,319.0,346.0,411.0,338.0,269.0,357.0,307.0,226.0,323.0,319.0,211.0,315.0,338.0,319.0,282.85714285714283,255.27272727272728,245.44776119402985,B
292,388,257.0,311.0,261.0,415.0,342.0,338.0,388.0,396.0,323.0,246.0,342.0,253.0,376.0,276.0,115.0,276.0,356.0,301.0,284.57142857142856,255.84848484848484,244.2985074626866,B
169,215,246.0,384.0,315.0,338.0,453.0,284.0,215.0,311.0,415.0,396.0,392.0,242.0,296.0,253.0,288.0,316.5,374.0,283.0,286.2857142857143,256.42424242424244,243.14925373134326,B
269,338,326.0,326.0,288.0,269.0,303.0,188.0,269.0,338.0,284.0,334.0,323.0,392.0,407.0,342.0,323.0,357.0,392.0,265.0,288.0,257.0,242.0,B
196,261,365.0,326.0,307.0,169.0,284.0,284.0,338.0,273.0,438.0,265.0,303.0,376.0,192.0,353.5,334.5,413.0,399.5,275.0,273.4,252.6969696969697,244.0909090909091,B
296,338,311.0,319.0,361.0,276.0,276.0,246.0,323.0,303.0,307.0,238.0,238.0,307.0,373.0,365.0,346.0,469.0,407.0,285.0,258.8,248.3939393939394,246.1818181818182,B
323,284,273.0,342.0,403.0,334.0,396.0,419.0,338.0,415.0,423.0,338.0,326.0,261.0,215.0,238.0,153.0,138.0,382.6666666666667,295.0,244.2,244.0909090909091,248.27272727272728,B
176,76,188.0,207.0,288.0,442.0,353.0,396.0,407.0,261.0,288.0,261.0,357.0,273.0,211.0,392.0,226.0,228.5,358.3333333333333,305.0,229.6,239.78787878787878,250.36363636363637,B
365,311,353.0,246.0,326.0,303.0,334.0,369.0,307.0,384.0,373.0,303.0,269.0,323.0,365.0,242.0,357.0,319.0,334.0,315.0,215.0,235.4848484848485,252.45454545454544,B
273,288,161.0,257.0,238.0,169.0,157.0,173.0,211.0,273.0,323.0,311.0,346.0,357.0,353.0,365.0,219.0,284.0,290.0,276.5,216.92857142857142,231.1818181818182,254.54545454545453,B
165,226,238.0,373.0,219.0,423.0,323.0,276.0,384.0,446.0,403.0,257.0,284.0,361.0,315.0,307.0,326.0,284.0,246.0,238.0,218.85714285714286,226.87878787878788,256.6363636363636,B
361,315,357.0,211.0,234.0,323.0,426.0,469.0,292.0,288.0,276.0,307.0,299.5,376.5,349.5,305.0,266.5,324.5,206.0,215.0,220.78571428571428,222.57575757575756,258.72727272727275,B
307,242,323.0,284.0,284.0,334.0,326.0,353.0,376.0,234.0,311.0,342.0,315.0,392.0,384.0,303.0,207.0,365.0,166.0,192.0,222.71428571428572,218.27272727272728,260.8181818181818,B
373,376,365.0,319.0,273.0,342.0,303.0,357.0,411.0,434.0,469.0,384.0,365.0,353.0,311.0,346.0,307.0,307.0,126.0,169.0,224.64285714285714,213.96969696969697,262.9090909090909,B
219,246,276.0,273.0,338.0,396.0,315.0,488.0,369.0,384.0,369.0,423.0,376.0,307.0,265.0,357.0,269.0,303.0,199.5,146.0,226.57142857142858,209.66666666666669,265.0,B
257,211,246.0,334.0,303.0,342.0,196.0,292.0,253.0,303.0,342.0,442.0,384.0,457.0,492.0,423.0,407.0,357.0,273.0,123.0,228.5,205.36363636363637,267.09090909090907,B
115,338,196.0,376.0,334.0,219.0,403.0,373.0,426.0,292.0,346.0,246.0,292.0,311.0,211.0,226.0,269.0,226.0,260.0,140.57142857142858,230.42857142857142,201.06060606060606,269.1818181818182,B
388,415,288.0,369.0,326.0,246.0,215.0,326.0,384.0,323.0,169.0,384.0,234.0,276.0,169.0,176.0,286.0,211.0,247.0,158.14285714285714,232.35714285714286,196.75757575757575,271.27272727272725,B
261,411,357.0,384.0,365.0,334.0,261.0,334.0,284.0,276.0,373.0,276.0,319.0,261.0,273.0,315.0,303.0,196.0,234.0,175.71428571428572,234.28571428571428,192.45454545454544,273.3636363636364,B
234,338,373.0,273.0,442.0,269.0,438.0,246.0,407.0,261.0,242.0,238.0,276.0,342.0,269.0,188.0,294.0,226.66666666666666,245.66666666666666,193.28571428571428,236.21428571428572,188.15151515151516,275.45454545454544,B
423,476,288.0,261.0,373.0,284.0,292.0,369.0,246.0,242.0,296.0,196.0,188.0,288.0,338.0,247.5,285.0,257.3333333333333,257.3333333333333,210.85714285714286,238.14285714285714,183.84848484848487,277.54545454545456,B
242,211,419.0,315.0,303.0,334.0,361.0,403.0,338.0,276.0,346.0,396.0,369.0,234.0,407.0,307.0,276.0,288.0,269.0,228.42857142857144,240.07142857142858,179.54545454545456,279.6363636363636,B
323,442,334.0,315.0,215.0,173.0,261.0,165.0,307.0,188.0,357.0,311.0,392.0,276.0,319.0,242.0,373.0,188.0,265.0,246.0,242.0,175.24242424242425,281.72727272727275,B
296,315,384.0,311.0,369.0,326.0,292.0,415.0,292.0,419.0,292.0,426.0,311.0,376.0,376.0,465.0,419.0,461.0,396.0,235.66666666666666,252.83333333333334,170.93939393939394,283.8181818181818,B
334,369,296.0,315.0,369.0,234.0,246.0,153.0,257.0,257.0,296.0,261.0,234.0,207.0,253.0,242.0,192.0,219.0,226.0,225.33333333333334,263.6666666666667,166.63636363636363,285.9090909090909,B
434,319,326.0,265.0,365.0,323.0,407.0,142.0,34.0,88.0,161.0,265.0,92.0,211.0,396.0,234.0,274.5,238.0,272.3333333333333,215.0,274.5,162.33333333333334,288.0,B
