1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
284,284,423.0,369.0,388.0,307.0,188.0,161.0,269.0,392.0,238.0,265.0,369.0,234.0,223.0,226.0,357.0,257.0,318.6666666666667,204.66666666666666,285.3333333333333,158.03030303030303,290.09090909090907,B
346,442,288.0,323.0,307.0,396.0,307.0,276.0,261.0,338.0,315.0,296.0,326.0,342.0,219.0,288.0,319.0,323.0,365.0,194.33333333333331,296.1666666666667,153.72727272727275,292.1818181818182,B
88,261,434.0,342.0,403.0,292.0,169.0,384.0,288.0,415.0,392.0,465.0,346.0,315.0,403.0,253.0,376.0,192.0,303.0,184.0,307.0,149.42424242424244,294.27272727272725,B
261,488,342.0,373.0,253.0,438.0,211.0,361.0,146.0,357.0,238.0,407.0,253.0,423.0,342.0,215.0,323.0,223.0,319.0,115.0,292.0,145.12121212121212,296.3636363636364,B
238,423,207.0,323.0,242.0,323.0,284.0,369.0,107.0,346.0,242.0,142.0,311.0,303.0,384.0,188.0,353.0,223.0,296.0,365.0,291.42857142857144,140.8181818181818,298.45454545454544,B
319,319,434.0,342.0,403.0,242.0,376.0,276.0,319.0,388.0,342.0,442.0,311.0,338.0,192.0,357.0,261.0,273.0,284.3333333333333,368.8333333333333,290.85714285714283,136.51515151515153,300.54545454545456,B
369,465,319.0,407.0,211.0,173.0,261.0,322.5,332.5,367.0,305.5,357.5,353.5,301.5,228.5,326.5,301.5,288.0,272.6666666666667,372.6666666666667,290.2857142857143,132.21212121212122,302.6363636363636,B
196,311,361.0,361.0,396.0,326.0,369.0,369.0,346.0,346.0,269.0,273.0,396.0,265.0,265.0,296.0,342.0,303.0,261.0,376.5,289.7142857142857,127.9090909090909,304.72727272727275,B
269,403,365.0,361.0,353.0,307.0,465.0,346.0,353.0,338.0,365.0,273.0,353.0,234.0,357.0,317.0,319.0,293.5,226.5,380.3333333333333,289.14285714285717,123.60606060606062,306.8181818181818,B
303,392,284.0,303.0,265.0,365.0,403.0,276.0,353.0,273.0,307.0,219.0,323.0,161.0,123.0,338.0,296.0,284.0,192.0,384.1666666666667,288.57142857142856,119.30303030303031,308.9090909090909,B
311,207,307.0,211.0,373.0,273.0,388.0,192.0,334.0,303.0,373.0,219.0,403.0,403.0,315.0,403.0,307.0,396.0,169.0,388.0,288.0,115.0,311.0,B
457,338,438.0,203.0,238.0,361.0,269.0,426.0,165.0,326.0,165.0,423.0,234.0,396.0,269.0,446.0,419.0,203.0,346.0,372.6363636363636,287.75,128.9375,308.16129032258067,B
334,496,307.0,415.0,265.0,411.0,223.0,276.0,215.0,319.0,203.0,407.0,253.0,373.0,196.0,388.0,311.0,215.0,344.6666666666667,357.27272727272725,287.5,142.875,305.3225806451613,B
253,326,261.0,296.0,365.0,276.0,461.0,273.0,396.0,319.0,273.0,92.0,276.0,153.0,238.0,423.0,346.0,296.0,343.3333333333333,341.9090909090909,287.25,156.8125,302.48387096774195,B
388,261,365.0,284.0,373.0,353.0,407.0,284.0,361.0,269.0,273.0,384.0,488.0,357.0,265.0,203.0,261.0,184.0,342.0,326.54545454545456,287.0,170.75,299.64516129032256,B
219,284,342.0,242.0,269.0,184.0,315.0,223.0,303.0,157.0,257.0,169.0,373.0,347.5,267.6666666666667,241.66666666666666,313.6666666666667,234.0,340.6666666666667,311.1818181818182,286.75,184.6875,296.80645161290323,B
415,292,265.0,273.0,334.0,342.0,315.0,234.0,88.0,119.0,246.0,357.0,376.0,338.0,270.3333333333333,280.3333333333333,366.3333333333333,284.0,339.3333333333333,295.8181818181818,286.5,198.625,293.9677419354839,B
434,342,369.0,492.0,465.0,419.0,307.0,296.0,238.0,157.0,238.0,319.0,96.0,119.0,273.0,319.0,419.0,334.0,338.0,280.45454545454544,286.25,212.5625,291.1290322580645,B
426,346,407.0,392.0,465.0,346.0,353.0,203.0,338.0,146.0,88.0,169.0,238.0,323.0,396.0,392.0,378.5,309.0,331.25,265.0909090909091,286.0,226.5,288.2903225806452,B
388,338,238.0,338.0,303.0,276.0,284.0,338.0,392.0,446.0,388.0,369.0,334.0,369.0,353.0,334.0,338.0,284.0,324.5,249.72727272727272,285.75,240.4375,285.4516129032258,B
319,442,334.0,403.0,326.0,461.0,361.0,434.0,419.0,411.0,203.0,257.0,138.0,253.0,253.0,323.0,242.0,222.5,317.75,234.36363636363637,285.5,254.375,282.61290322580646,B
292,296,326.0,315.0,176.0,242.0,307.0,269.0,284.0,288.0,465.0,292.0,292.0,215.0,265.0,165.0,253.0,161.0,311.0,219.0,285.25,268.3125,279.7741935483871,B
326,473,307.0,342.0,334.0,265.0,384.0,484.0,315.0,257.0,265.0,315.0,323.0,286.0,311.0,226.5,230.0,193.5,249.5,245.75,285.0,282.25,276.93548387096774,B
396,315,161.0,215.0,415.0,496.0,484.0,396.0,276.0,292.0,384.0,442.0,292.0,357.0,357.0,288.0,207.0,226.0,188.0,272.5,284.75,296.1875,274.0967741935484,B
303,223,188.0,307.0,253.0,323.0,311.0,257.0,292.0,276.0,411.0,326.0,342.0,261.0,353.0,273.0,238.0,288.0,442.0,299.25,284.5,310.125,271.258064516129,B
288,288,315.0,476.0,357.0,323.0,357.0,369.0,369.0,342.0,196.0,265.0,238.0,246.0,242.0,215.0,265.0,246.0,307.0,326.0,284.25,324.0625,268.4193548387097,B
396,376,338.0,273.0,446.0,273.0,369.0,373.0,442.0,261.0,284.0,284.0,284.0,311.0,392.0,276.0,292.0,211.0,265.0,334.0,284.0,338.0,265.5806451612903,B
257,319,226.0,307.0,253.0,357.0,265.0,196.0,361.0,376.0,415.0,376.0,357.0,276.0,234.0,307.0,288.0,253.0,253.0,286.0,303.3333333333333,312.3333333333333,262.741935483871,B
246,338,303.0,403.0,338.0,219.0,361.0,192.0,269.0,357.0,253.0,342.0,346.0,296.0,292.0,196.0,373.0,238.0,246.0,238.0,322.6666666666667,286.6666666666667,259.9032258064516,B
219,211,342.0,184.0,326.0,365.0,361.0,373.0,326.0,361.0,226.0,403.0,273.0,334.0,311.0,473.0,411.0,319.0,346.0,434.0,342.0,261.0,257.06451612903226,B
315,269,388.0,338.0,334.0,384.0,311.0,423.0,307.0,246.0,373.0,326.0,315.0,261.0,423.0,292.0,303.0,338.0,276.0,361.0,331.57142857142856,254.91666666666666,254.2258064516129,B
269,357,338.0,353.0,315.0,261.0,157.0,134.0,338.0,234.0,292.0,223.0,273.0,288.0,296.0,357.0,315.0,338.0,281.1666666666667,357.1666666666667,321.14285714285717,248.83333333333334,251.38709677419354,B
346,353,184.0,273.0,315.0,438.0,323.0,411.0,396.0,438.0,357.0,365.0,357.0,419.0,396.0,457.0,284.0,338.0,286.3333333333333,353.3333333333333,310.7142857142857,242.75,248.5483870967742,B
292,207,234.0,288.0,369.0,311.0,338.0,353.0,269.0,292.0,353.0,442.0,307.0,369.0,346.0,276.0,276.0,313.0,291.5,349.5,300.2857142857143,236.66666666666666,245.70967741935482,B
338,265,346.0,388.0,223.0,311.0,211.0,207.0,338.0,423.0,465.0,319.0,442.0,438.0,453.0,388.0,342.0,288.0,296.6666666666667,345.6666666666667,289.85714285714283,230.58333333333334,242.8709677419355,B
188,226,315.0,342.0,319.0,269.0,361.0,373.0,488.0,457.0,315.0,303.0,119.0,119.0,407.0,328.5,338.0,297.5,301.8333333333333,341.8333333333333,279.42857142857144,224.5,240.03225806451613,B
173,192,307.0,296.0,303.0,269.0,153.0,315.0,365.0,338.0,461.0,388.0,338.0,323.0,361.0,269.0,334.0,307.0,307.0,338.0,269.0,218.41666666666669,237.19354838709677,B
392,342,323.0,434.0,342.0,265.0,288.0,484.0,373.0,496.0,346.0,292.0,465.0,346.0,469.0,384.0,369.0,269.0,245.5,301.5,257.4,212.33333333333334,234.3548387096774,B
311,423,342.0,346.0,292.0,253.0,265.0,326.0,292.0,426.0,426.0,361.0,269.0,369.0,288.0,365.0,311.0,338.0,184.0,265.0,245.8,206.25,231.51612903225805,B
323,323,365.0,326.0,353.0,353.0,319.0,346.0,415.0,334.0,334.0,253.0,311.0,338.0,265.0,334.0,376.0,361.0,227.66666666666666,234.33333333333334,234.2,200.16666666666669,228.67741935483872,B
269,376,253.0,296.0,423.0,407.0,434.0,369.0,315.0,342.0,392.0,376.0,392.0,407.0,338.0,328.5,361.0,286.0,271.3333333333333,203.66666666666666,222.6,194.08333333333334,225.83870967741933,B
338,315,384.0,307.0,342.0,242.0,261.0,242.0,242.0,338.0,353.0,326.0,442.0,369.0,376.0,323.0,346.0,211.0,315.0,173.0,211.0,188.0,223.0,B
261,315,296.0,261.0,326.0,265.0,346.0,353.0,326.0,242.0,303.0,265.0,265.0,238.0,288.0,298.0,315.0,259.0,284.0,163.0,211.0,209.25,248.75,B
253,296,257.0,338.0,346.0,361.0,315.0,365.0,288.0,346.0,342.0,403.0,373.0,353.0,307.0,273.0,284.0,307.0,253.0,153.0,211.0,230.5,274.5,B
365,315,303.0,242.0,315.0,326.0,265.0,311.0,342.0,353.0,315.0,315.0,338.0,296.0,284.0,196.0,315.0,305.0,318.5,195.5,265.0,251.75,300.25,B
265,203,303.0,169.0,265.0,265.0,338.0,292.0,388.0,296.0,292.0,338.0,273.0,261.0,326.0,253.0,346.0,303.0,384.0,238.0,319.0,273.0,326.0,B
288,338,192.0,284.0,303.0,257.0,257.0,273.0,315.0,315.0,323.0,311.0,392.0,411.0,307.0,242.0,323.0,288.0,203.0,288.0,315.0,299.5,299.5,B
284,284,388.0,361.0,376.0,276.0,334.0,265.0,246.0,269.0,311.0,261.0,288.0,338.0,376.0,303.0,284.0,407.0,334.0,338.0,311.0,326.0,273.0,B
334,396,411.0,415.0,384.0,338.0,238.0,234.0,369.0,376.0,376.0,292.0,292.0,334.0,373.0,319.0,261.0,315.0,342.0,257.0,311.0615384615385,323.81538461538463,273.0,B
184,442,403.0,323.0,311.0,273.0,276.0,284.0,232.5,216.5,284.0,222.5,292.0,345.5,432.5,346.0,293.5,318.6666666666667,302.3333333333333,258.3333333333333,311.12307692307695,321.6307692307692,273.0,B
323,353,288.0,161.0,242.0,303.0,269.0,161.0,96.0,57.0,192.0,153.0,292.0,357.0,492.0,373.0,326.0,322.3333333333333,262.6666666666667,259.6666666666667,311.18461538461537,319.44615384615383,273.0,B
292,265,415.0,396.0,323.0,269.0,157.0,211.0,292.0,119.0,242.0,223.0,315.0,284.0,357.0,323.0,246.0,326.0,223.0,261.0,311.24615384615385,317.26153846153846,273.0,B
303,423,465.0,465.0,311.0,326.0,288.0,334.0,146.0,234.0,311.0,388.0,296.0,296.0,338.0,269.0,369.0,276.0,334.0,262.3333333333333,311.3076923076923,315.0769230769231,273.0,B
273,357,311.0,446.0,303.0,307.0,34.0,173.0,138.0,415.0,369.0,403.0,323.0,357.0,407.0,261.0,288.0,280.0,344.8,263.6666666666667,311.3692307692308,312.89230769230767,273.0,B
261,311,434.0,292.0,411.0,184.0,311.0,169.0,388.0,265.0,411.0,253.0,319.0,284.0,238.0,338.0,207.0,284.0,355.6,265.0,311.4307692307692,310.7076923076923,273.0,B
226,403,284.0,403.0,284.0,373.0,192.0,307.0,311.0,315.0,426.0,276.0,261.0,261.0,342.0,242.0,415.0,288.0,366.4,266.3333333333333,311.4923076923077,308.5230769230769,273.0,B
423,453,296.0,365.0,273.0,346.0,303.0,361.0,434.0,296.0,438.0,373.0,426.0,476.0,342.0,303.5,345.5,249.5,377.2,267.6666666666667,311.55384615384617,306.33846153846156,273.0,B
407,288,296.0,211.0,315.0,326.0,253.0,376.0,276.0,319.0,173.0,284.0,292.0,346.0,269.0,365.0,276.0,211.0,388.0,269.0,311.61538461538464,304.15384615384613,273.0,B
319,319,384.0,269.0,192.0,361.0,273.0,288.0,423.0,369.0,173.0,257.0,373.0,257.0,311.0,269.0,184.0,267.0,363.0,228.5,311.67692307692306,301.96923076923076,273.0,B
169,265,238.0,342.0,265.0,365.0,365.0,473.0,365.0,265.0,292.0,438.0,488.0,438.0,373.0,265.0,323.0,323.0,338.0,188.0,311.73846153846154,299.7846153846154,273.0,B
346,326,276.0,334.0,307.0,257.0,257.0,346.0,342.0,326.0,342.0,296.0,334.0,292.0,326.0,288.0,288.0,226.0,349.6,212.6,311.8,297.6,273.0,B
242,323,334.0,361.0,303.0,257.0,238.0,311.0,265.0,261.0,369.0,307.0,323.0,388.0,388.0,415.0,342.0,276.0,361.2,237.2,311.8615384615385,295.4153846153846,273.0,B
376,369,411.0,346.0,353.0,342.0,346.0,334.0,284.0,319.0,338.0,353.0,407.0,369.0,311.0,357.0,346.0,373.0,372.8,261.8,311.9230769230769,293.2307692307692,273.0,B
373,253,307.0,392.0,357.0,276.0,238.0,353.0,311.0,361.0,342.0,369.0,276.0,253.0,342.0,299.5,371.0,344.0,384.4,286.4,311.9846153846154,291.04615384615386,273.0,B
184,334,396.0,334.0,384.0,303.0,307.0,376.0,423.0,403.0,315.0,392.0,407.0,338.0,296.0,242.0,396.0,315.0,396.0,311.0,312.04615384615386,288.8615384615385,273.0,B
311,346,269.0,361.0,242.0,407.0,273.0,369.0,215.0,357.0,319.0,361.0,357.0,311.0,338.0,192.0,246.0,276.0,382.0,314.22222222222223,312.10769230769233,286.67692307692306,273.0,B
223,319,288.0,396.0,288.0,411.0,169.0,192.0,284.0,296.0,426.0,323.0,384.0,384.0,396.0,369.0,357.0,293.5,368.0,317.44444444444446,312.16923076923075,284.4923076923077,273.0,B
315,396,265.0,373.0,326.0,384.0,323.0,392.0,111.0,242.0,176.0,338.0,323.0,284.0,273.0,387.0,326.3333333333333,311.0,354.0,320.6666666666667,312.2307692307692,282.3076923076923,273.0,B
146,238,259.0,374.5,345.5,436.0,315.0,430.5,226.5,353.5,270.5,345.5,198.0,240.0,284.5,405.0,295.6666666666667,328.5,340.0,323.8888888888889,312.2923076923077,280.12307692307695,273.0,B
119,357,253.0,376.0,365.0,488.0,307.0,469.0,342.0,465.0,365.0,353.0,73.0,196.0,296.0,423.0,265.0,346.0,326.0,327.1111111111111,312.3538461538462,277.9384615384615,273.0,B
442,442,326.0,65.0,211.0,192.0,307.0,207.0,215.0,153.0,192.0,303.0,373.0,346.0,311.0,393.5,240.0,333.8333333333333,307.5,330.3333333333333,312.4153846153846,275.75384615384615,273.0,B
303,392,434.0,365.0,396.0,303.0,253.0,315.0,326.0,346.0,346.0,192.0,53.0,296.0,278.5,364.0,215.0,321.6666666666667,289.0,333.55555555555554,312.4769230769231,273.5692307692308,273.0,B
376,365,361.0,411.0,361.0,365.0,315.0,284.0,307.0,269.0,388.0,261.0,242.0,246.0,246.0,334.5,190.0,309.5,270.5,336.77777777777777,312.53846153846155,271.38461538461536,273.0,B
396,457,346.0,357.0,334.0,215.0,292.0,203.0,211.0,346.0,269.0,307.0,296.0,319.0,338.0,305.0,165.0,297.3333333333333,252.0,340.0,312.6,269.2,273.0,B
411,446,326.0,234.0,295.5,209.0,247.5,211.0,190.0,282.5,194.0,230.0,265.0,236.0,226.5,275.5,140.0,285.1666666666667,233.5,343.22222222222223,312.66153846153844,267.0153846153846,273.0,B
142,215,196.0,265.0,257.0,203.0,203.0,219.0,169.0,219.0,119.0,153.0,234.0,153.0,115.0,246.0,115.0,273.0,215.0,346.44444444444446,312.7230769230769,264.83076923076925,273.0,B
223,184,207.0,123.0,184.0,192.0,161.0,184.0,219.0,315.0,319.0,246.0,307.0,261.0,303.0,334.0,244.0,257.5,234.0,349.6666666666667,312.7846153846154,262.6461538461539,273.0,B
323,276,361.0,338.0,311.0,242.0,288.0,303.0,338.0,326.0,403.0,403.0,342.0,269.0,288.0,288.0,373.0,242.0,253.0,352.8888888888889,312.84615384615387,260.46153846153845,273.0,B
276,242,311.0,273.0,253.0,288.0,338.0,319.0,376.0,384.0,476.0,476.0,465.0,476.0,461.0,342.0,307.0,253.0,265.0,356.1111111111111,312.9076923076923,258.2769230769231,273.0,B
346,261,269.0,238.0,226.0,261.0,296.0,303.0,257.0,284.0,273.0,334.0,311.0,384.0,338.0,296.0,323.0,292.0,315.0,359.3333333333333,312.96923076923076,256.0923076923077,273.0,B
269,319,261.0,357.0,246.0,323.0,303.0,334.0,403.0,465.0,469.0,465.0,484.0,407.0,388.0,342.0,323.0,269.0,306.0,362.55555555555554,313.03076923076924,253.90769230769232,273.0,B
211,284,188.0,276.0,211.0,323.0,288.0,323.0,311.0,346.0,323.0,323.0,434.0,461.0,411.0,461.0,457.0,438.0,297.0,365.77777777777777,313.0923076923077,251.72307692307692,273.0,B
169,257,215.0,269.0,173.0,303.0,176.0,246.0,238.0,342.0,265.0,326.0,219.0,288.0,269.0,365.0,319.0,407.0,288.0,369.0,313.15384615384613,249.53846153846155,273.0,B
315,373,257.0,488.0,457.0,415.0,203.0,426.0,223.0,315.0,223.0,42.0,196.0,276.5,207.5,351.5,282.5,397.5,274.5,390.0,313.2153846153846,247.35384615384618,273.0,B
238,84,234.0,146.0,38.0,173.0,188.0,69.0,226.0,326.0,134.0,257.0,173.0,265.0,146.0,338.0,246.0,388.0,261.0,411.0,313.2769230769231,245.16923076923078,273.0,B
376,176,392.0,242.0,403.0,273.0,373.0,184.0,146.0,292.0,123.0,353.0,257.0,396.0,315.0,345.5,209.5,378.5,247.5,432.0,313.33846153846156,242.98461538461538,273.0,B
465,307,403.0,184.0,334.0,265.0,403.0,369.0,392.0,407.0,234.0,323.0,192.0,403.0,292.0,353.0,173.0,369.0,234.0,453.0,313.4,240.8,273.0,B
292,415,296.0,369.0,207.0,423.0,269.0,384.0,238.0,392.0,203.0,353.0,419.0,242.0,376.0,219.0,334.0,184.0,334.0,226.0,313.46153846153845,238.61538461538464,273.0,B
465,484,465.0,238.0,238.0,19.0,234.0,196.0,307.0,238.0,315.0,176.0,342.0,319.0,322.5,269.0,341.6666666666667,229.0,336.6666666666667,262.0,313.5230769230769,236.43076923076924,273.0,B
365,342,296.0,365.0,238.0,269.0,284.0,203.0,211.0,257.0,226.0,161.0,219.0,173.0,269.0,319.0,349.3333333333333,274.0,339.3333333333333,298.0,313.5846153846154,234.24615384615385,273.0,B
407,415,338.0,257.0,246.0,334.0,338.0,273.0,284.0,319.0,223.0,326.0,346.0,269.0,369.0,276.0,357.0,319.0,342.0,334.0,313.6461538461538,232.06153846153848,273.0,B
469,334,226.0,161.0,134.0,203.0,223.0,234.0,242.0,215.0,165.0,324.5,324.5,260.0,359.8,297.6,347.8,302.8,346.15384615384613,328.40909090909093,313.7076923076923,229.8769230769231,273.0,B
269,323,323.0,269.0,188.0,207.0,234.0,246.0,61.0,138.0,269.0,323.0,303.0,251.0,350.6,319.2,338.6,286.6,350.3076923076923,322.8181818181818,313.7692307692308,227.6923076923077,273.0,B
434,392,353.0,353.0,292.0,173.0,119.0,119.0,107.0,188.0,265.0,257.0,265.0,242.0,341.4,340.8,329.4,270.4,354.46153846153845,317.22727272727275,313.83076923076925,225.5076923076923,273.0,B
323,396,384.0,365.0,388.0,396.0,369.0,357.0,111.0,146.0,153.0,153.0,138.0,219.0,332.2,362.4,320.2,254.2,358.61538461538464,311.6363636363636,313.89230769230767,223.32307692307694,273.0,B
376,365,365.0,323.0,365.0,388.0,284.0,292.0,419.0,338.0,323.0,384.0,357.0,346.0,323.0,384.0,311.0,238.0,362.7692307692308,306.04545454545456,313.95384615384614,221.13846153846154,273.0,B
315,384,265.0,234.0,342.0,223.0,342.0,269.0,376.0,296.0,334.0,338.0,253.0,331.6666666666667,324.0,352.0,306.0,276.3333333333333,366.9230769230769,300.45454545454544,314.0153846153846,218.95384615384614,273.0,B
234,176,288.0,446.0,357.0,261.0,288.0,203.0,257.0,373.0,240.0,295.5,213.0,317.3333333333333,325.0,320.0,301.0,314.6666666666667,371.0769230769231,294.8636363636364,314.0769230769231,216.76923076923077,273.0,B
265,426,346.0,353.0,284.0,326.0,215.0,315.0,203.0,246.0,146.0,253.0,173.0,303.0,326.0,288.0,296.0,353.0,375.2307692307692,289.27272727272725,314.1384615384615,214.5846153846154,273.0,B
442,369,323.0,403.0,296.0,369.0,273.0,361.0,326.0,92.0,73.0,92.0,307.0,461.0,361.0,286.6666666666667,308.6666666666667,334.6,379.38461538461536,283.6818181818182,314.2,212.4,273.0,B
484,426,173.0,323.0,73.0,234.0,123.0,203.0,92.0,396.0,288.0,373.0,226.0,238.0,415.0,285.3333333333333,321.3333333333333,316.2,383.53846153846155,278.0909090909091,314.26153846153846,210.2153846153846,273.0,B
219,315,361.0,265.0,261.0,296.0,184.0,265.0,157.0,203.0,7.0,115.0,84.0,492.0,353.0,284.0,334.0,297.8,387.6923076923077,272.5,314.32307692307694,208.03076923076924,273.0,B
376,411,365.0,246.0,96.0,265.0,157.0,296.0,180.0,293.5,116.5,134.0,226.5,359.0,378.0,263.0,386.0,279.4,391.84615384615387,266.9090909090909,314.38461538461536,205.84615384615387,273.0,B
438,284,469.0,265.0,426.0,284.0,423.0,265.0,203.0,384.0,226.0,153.0,369.0,226.0,403.0,242.0,438.0,261.0,396.0,261.3181818181818,314.44615384615383,203.66153846153847,273.0,B
484,307,392.0,269.0,392.0,169.0,303.0,384.0,296.0,469.0,319.0,434.0,257.0,272.5,359.0,247.5,447.5,254.0,366.2857142857143,255.72727272727275,314.5076923076923,201.47692307692307,273.0,B
261,457,288.0,465.0,269.0,496.0,315.0,403.0,384.0,142.0,242.0,211.0,473.0,319.0,315.0,253.0,457.0,247.0,336.57142857142856,250.13636363636363,314.5692307692308,199.2923076923077,273.0,B
296,253,426.0,284.0,419.0,265.0,415.0,261.0,276.0,292.0,134.0,307.0,426.0,265.0,434.0,315.0,446.0,240.0,306.8571428571429,244.54545454545456,314.6307692307692,197.10769230769233,273.0,B
442,403,88.0,88.0,157.0,65.0,242.0,115.0,284.0,313.0,70.5,190.0,391.5,269.0,405.0,274.5,399.5,233.0,277.1428571428571,238.95454545454544,314.6923076923077,194.92307692307693,273.0,B
223,403,276.0,438.0,296.0,423.0,296.0,426.0,292.0,334.0,7.0,73.0,357.0,273.0,376.0,234.0,353.0,226.0,247.42857142857142,233.36363636363637,314.75384615384615,192.73846153846156,273.0,B
442,469,476.0,426.0,338.0,273.0,261.0,418.5,338.0,299.5,126.5,165.0,309.0,257.5,316.5,278.5,322.5,247.5,217.71428571428572,227.77272727272728,314.81538461538463,190.55384615384617,273.0,B
211,307,269.0,211.0,203.0,184.0,326.0,411.0,384.0,265.0,246.0,257.0,261.0,242.0,257.0,323.0,292.0,269.0,188.0,222.1818181818182,314.87692307692305,188.3692307692308,273.0,B
188,219,273.0,253.0,234.0,265.0,246.0,326.0,323.0,357.0,411.0,392.0,407.0,461.0,388.0,265.0,265.0,253.0,245.5,216.5909090909091,314.9384615384615,186.1846153846154,273.0,B
342,303,346.0,269.0,384.0,323.0,353.0,226.0,234.0,388.0,396.0,469.0,334.0,265.0,292.0,173.0,276.0,276.0,303.0,211.0,315.0,184.0,273.0,B
388,342,326.0,434.0,326.0,411.0,357.0,442.0,315.0,246.0,307.0,219.0,303.0,296.0,296.0,248.0,336.0,322.3333333333333,303.0,211.0,315.0,184.0,273.0,B
242,338,296.0,419.0,346.0,407.0,384.0,461.0,403.0,365.0,392.0,376.0,284.0,403.0,323.0,323.0,396.0,368.6666666666667,303.0,211.0,315.0,184.0,273.0,B
276,376,376.0,276.0,411.0,303.0,396.0,492.0,369.0,396.0,342.0,411.0,319.0,434.0,319.0,342.0,257.0,415.0,303.0,211.0,315.0,184.0,273.0,B
369,438,342.0,484.0,346.0,461.0,419.0,446.0,353.0,188.0,323.0,215.0,334.0,142.0,257.0,342.0,257.0,415.0,303.0,211.0,315.0,184.0,273.0,B
365,334,134.0,323.0,169.0,357.0,357.0,469.0,326.0,419.0,196.0,326.0,119.0,288.0,84.0,342.0,257.0,415.0,303.0,211.0,315.0,184.0,273.0,B
