1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,label
292,353,276,223,357,415,296.0,203.0,203.0,311.0,403.0,476.0,365.0,303.0,296.0,411.0,346.0,361.0,357.0,338.0,384.0,346.0,353.0,332.25,255.73972602739727,0.0,0.0,C
307,326,138,342,396,376,307.0,292.0,265.0,219.0,119.0,315.0,457.0,473.0,457.0,457.0,426.0,361.0,316.5,378.5,355.0,317.0,318.5,335.125,254.36986301369865,0.0,0.0,C
319,288,246,307,223,234,188.0,215.0,188.0,73.0,165.0,388.0,284.0,346.0,346.0,407.0,226.0,361.0,276.0,419.0,326.0,288.0,284.0,338.0,253.0,376.0,0.0,C
161,134,219,165,223,411,296.0,392.0,488.0,365.0,426.0,323.0,365.0,319.0,365.0,276.0,273.0,411.0,253.0,257.0,273.0,303.0,340.0,353.5,313.0,397.5,0.0,C
434,192,92,323,373,446,419.0,326.0,211.0,203.0,311.0,284.0,276.0,188.0,269.0,315.0,376.0,292.0,407.0,403.0,292.0,388.0,396.0,369.0,373.0,419.0,373.0,C
361,334,292,253,257,211,253.0,261.0,242.0,284.0,334.0,234.0,234.0,403.0,473.0,473.0,384.0,288.0,338.0,346.0,353.0,334.0,365.0,342.0,276.0,288.0,292.0,C
388,319,353,265,376,373,253.0,242.0,257.0,238.0,238.0,415.0,411.0,369.0,376.0,369.0,357.0,288.0,388.0,376.0,365.0,303.0,303.0,292.0,257.0,269.0,257.0,C
346,269,284,357,292,334,353.0,342.0,373.0,373.0,361.0,361.0,357.0,292.0,311.0,303.0,392.0,353.0,246.0,265.0,307.0,320.5,288.0,322.5,291.5,292.0,332.0,C
269,207,288,319,407,223,223.0,242.0,207.0,188.0,292.0,315.0,342.0,353.0,434.0,438.0,388.0,369.0,296.0,369.0,423.0,338.0,273.0,353.0,326.0,315.0,407.0,C
307,242,188,165,223,223,234.0,323.0,346.0,357.0,469.0,496.0,442.0,307.0,403.0,311.0,261.0,315.0,311.0,265.0,219.0,307.0,292.0,361.0,376.0,296.0,393.5,C
369,246,261,207,226,176,261.0,165.0,276.0,311.0,353.0,419.0,288.0,388.0,376.0,361.0,273.0,292.0,265.0,215.0,319.0,288.0,423.0,311.0,311.0,303.0,380.0,C
319,326,311,238,326,334,253.0,423.0,484.0,438.0,426.0,373.0,203.0,361.0,276.0,338.0,296.0,346.0,338.0,303.0,303.5,342.0,399.5,303.5,303.5,320.5,366.5,C
365,292,334,215,246,365,319.0,369.0,338.0,273.0,415.0,423.0,384.0,384.0,353.0,334.0,361.0,265.0,315.0,276.0,288.0,396.0,376.0,296.0,296.0,338.0,353.0,C
234,276,142,196,169,142,157.0,323.0,419.0,369.0,419.0,469.0,453.0,403.0,342.0,293.5,328.5,245.5,342.0,316.5,367.0,392.0,405.0,274.5,376.5,320.5,386.0,C
265,246,342,319,346,342,226.0,184.0,273.0,192.0,219.0,153.0,161.0,134.0,265.0,253.0,296.0,226.0,369.0,357.0,446.0,388.0,434.0,253.0,457.0,303.0,419.0,C
423,365,384,196,303,257,261.0,303.0,357.0,334.0,438.0,373.0,423.0,284.0,303.0,257.0,392.0,234.0,334.0,365.0,219.0,353.0,296.0,303.0,436.0,297.5,414.625,C
396,323,438,292,353,184,396.0,303.0,276.0,203.0,319.0,269.0,419.0,365.0,434.0,326.0,376.0,265.0,319.0,238.0,423.0,296.0,353.0,353.0,415.0,292.0,410.25,C
426,442,323,353,273,215,234.0,234.0,257.0,323.0,188.0,353.0,384.0,434.0,315.0,392.0,311.0,342.0,315.0,392.0,288.0,376.0,284.0,276.0,358.6666666666667,296.5,405.875,C
303,257,376,415,203,203,257.0,196.0,357.0,338.0,326.0,476.0,365.0,307.0,215.0,207.0,288.0,157.0,292.0,315.0,278.5,357.0,284.0,357.0,302.3333333333333,301.0,401.5,C
303,215,246,246,407,288,411.0,261.0,307.0,165.0,296.0,203.0,407.0,361.0,369.0,276.0,334.0,353.0,184.0,326.0,269.0,338.0,284.0,438.0,246.0,305.5,397.125,C
246,326,173,346,303,215,276.0,384.0,365.0,403.0,438.0,384.0,373.0,303.0,426.0,253.0,284.0,257.0,315.0,336.0,301.5,386.0,359.0,430.5,269.0,310.0,392.75,C
419,357,469,419,365,446,157.0,161.0,61.0,142.0,53.0,196.0,403.0,369.0,476.0,392.0,473.0,311.0,346.0,346.0,334.0,434.0,434.0,423.0,292.0,314.5,388.375,C
288,338,303,253,269,323,269.0,211.0,319.0,261.0,257.0,273.0,284.0,303.0,392.0,403.0,257.0,365.0,353.0,334.0,338.0,273.0,292.0,369.0,315.0,319.0,384.0,C
419,265,326,346,265,215,323.0,276.0,315.0,365.0,319.0,315.0,334.0,384.0,284.0,265.0,388.0,338.0,326.0,273.0,336.0,249.5,324.5,363.0,376.5,286.0,353.25,C
288,315,253,242,238,288,261.0,303.0,265.0,357.0,361.0,334.0,353.0,273.0,265.0,226.0,319.0,219.0,311.0,273.0,334.0,226.0,357.0,357.0,438.0,253.0,322.5,C
257,346,246,288,265,334,226.0,403.0,342.0,346.0,246.0,388.0,226.0,442.0,384.0,357.0,392.0,257.0,373.0,326.0,315.0,346.0,361.0,411.0,292.0,293.5,291.75,C
303,342,238,219,376,269,276.0,223.0,334.0,188.0,234.0,423.0,373.0,492.0,307.0,473.0,215.0,419.0,265.0,311.0,273.0,357.0,284.0,334.0,261.0,334.0,261.0,C
434,461,234,403,176,242,284.0,169.0,373.0,334.0,476.0,384.0,403.0,226.0,396.0,196.0,346.0,253.0,323.0,269.0,496.0,320.0,309.6666666666667,315.75,288.0,337.0,299.5,C
207,461,419,423,361,473,357.0,388.0,261.0,359.0,397.5,368.5,343.5,268.5,284.5,203.5,261.0,286.0,292.0,307.5,419.0,283.0,335.3333333333333,297.5,315.0,340.0,338.0,C
369,238,238,196,196,215,57.0,261.0,188.0,384.0,319.0,353.0,284.0,311.0,173.0,211.0,176.0,319.0,261.0,346.0,342.0,246.0,361.0,279.25,342.0,343.0,376.5,C
334,369,238,226,357,342,292.0,426.0,407.0,388.0,376.0,376.0,426.0,365.0,246.0,353.0,288.0,334.0,311.0,373.0,276.0,319.0,342.0,261.0,369.0,346.0,415.0,C
73,57,207,219,326,396,453.0,407.0,376.0,392.0,469.0,438.0,484.0,415.0,423.0,411.0,423.0,434.0,361.0,338.0,311.0,392.0,419.0,396.0,288.0,446.0,319.0,C
234,169,223,242,234,138,288.0,315.0,319.0,392.0,326.0,242.0,423.0,338.0,323.0,276.0,238.0,326.0,303.0,326.0,353.0,353.0,307.0,403.0,276.5,426.75,293.0,C
315,253,326,311,288,253,288.0,423.0,353.0,384.0,373.0,407.0,315.0,319.0,284.0,192.0,338.0,346.0,442.0,307.0,357.0,296.0,323.0,403.0,265.0,407.5,267.0,C
296,207,338,176,426,292,242.0,338.0,319.0,396.0,296.0,288.0,211.0,365.0,315.0,346.0,296.0,365.0,342.0,438.0,363.0,315.0,317.0,299.5,253.5,388.25,241.0,C
234,226,257,211,269,288,265.0,326.0,288.0,307.0,434.0,323.0,265.0,376.0,415.0,276.0,219.0,365.0,196.0,257.0,369.0,334.0,311.0,196.0,242.0,369.0,215.0,C
119,261,203,315,288,353,288.0,492.0,338.0,357.0,411.0,273.0,373.0,307.0,384.0,276.0,307.0,242.0,369.0,284.0,423.0,253.0,297.5,253.5,237.5,371.7083333333333,217.875,C
415,369,215,365,338,357,311.0,346.0,219.0,407.0,457.0,407.0,496.0,442.0,442.0,211.0,238.0,334.0,246.0,396.0,196.0,376.0,284.0,311.0,233.0,374.4166666666667,220.75,C
434,461,334,365,303,426,223.0,188.0,323.0,284.0,326.0,388.0,253.0,396.0,253.0,223.0,369.0,242.0,261.0,411.0,411.0,242.0,461.0,265.0,228.5,377.125,223.625,C
119,326,173,353,138,292,165.0,253.0,446.0,453.0,373.0,488.0,315.0,223.0,396.0,296.0,315.0,303.0,169.0,319.0,173.0,284.0,223.0,388.0,224.0,379.8333333333333,226.5,C
96,103,123,388,253,326,223.0,453.0,253.0,423.0,253.0,323.0,303.0,342.0,207.0,346.0,238.0,426.0,292.0,488.0,346.0,434.0,334.0,393.0,219.5,382.5416666666667,229.375,C
215,115,284,284,469,269,476.0,307.0,438.0,338.0,146.0,296.0,465.0,338.0,288.0,465.0,303.0,411.0,365.0,392.0,305.5,374.5,263.0,398.0,215.0,385.25,232.25,C
303,457,257,176,219,115,276.0,92.0,119.0,207.0,184.0,326.0,192.0,223.0,115.0,242.0,426.0,319.0,438.0,296.0,265.0,315.0,192.0,403.0,210.5,387.9583333333333,235.125,C
269,207,369,476,403,273,453.0,361.0,188.0,173.0,196.0,426.0,253.0,307.0,234.0,207.0,296.0,311.0,311.0,165.0,288.0,321.3333333333333,233.25,393.5,206.0,390.6666666666667,238.0,C
484,346,357,203,265,123,265.0,146.0,242.0,269.0,338.0,123.0,219.0,92.0,103.0,238.0,146.0,353.0,269.0,361.0,311.0,327.6666666666667,274.5,384.0,201.5,393.375,240.875,C
257,453,419,165,346,165,342.0,142.0,53.0,269.0,173.0,353.0,273.0,92.0,276.0,319.0,203.0,311.0,257.0,311.0,334.0,334.0,315.75,374.5,197.0,396.0833333333333,243.75,C
357,238,253,361,226,253,203.0,265.0,219.0,269.0,138.0,353.0,288.0,384.0,284.0,388.0,323.0,392.0,323.0,284.0,273.0,261.0,357.0,365.0,192.5,398.7916666666667,246.625,C
207,342,388,261,453,373,457.0,353.0,361.0,334.0,315.0,269.0,319.0,426.0,388.0,342.0,253.0,292.0,246.0,307.0,157.0,384.0,265.0,296.0,188.0,401.5,249.5,C
396,242,369,146,269,169,276.0,184.0,238.0,365.0,319.0,384.0,307.0,303.0,338.0,403.0,457.0,384.0,365.0,323.0,361.0,359.0,272.75,297.75,206.25,404.2083333333333,252.375,C
269,265,292,284,284,353,307.0,361.0,234.0,207.0,376.0,415.0,357.0,426.0,426.0,323.0,284.0,173.0,303.0,342.0,322.6666666666667,334.0,280.5,299.5,224.5,406.9166666666667,255.25,C
146,207,207,211,284,203,303.0,353.0,334.0,357.0,407.0,365.0,373.0,361.0,357.0,438.0,346.0,284.5,322.5,357.5,284.3333333333333,309.0,288.25,301.25,242.75,409.625,258.125,C
303,388,361,373,307,342,223.0,219.0,119.0,226.0,226.0,323.0,211.0,269.0,376.0,326.0,307.0,396.0,342.0,373.0,246.0,284.0,296.0,303.0,261.0,412.3333333333333,261.0,C
215,269,219,169,257,192,307.0,288.0,284.0,296.0,188.0,276.0,207.0,315.0,276.0,419.0,246.0,392.0,311.0,338.0,284.0,438.0,284.0,384.0,253.0,415.0416666666667,263.875,C
288,357,273,419,176,342,211.0,257.0,338.0,415.0,357.0,315.0,373.0,384.0,211.0,288.0,396.0,303.0,338.0,215.0,270.5,406.0,270.0,384.0,251.25,417.75,266.75,C
203,338,292,357,246,226,326.0,176.0,315.0,423.0,296.0,461.0,303.0,426.0,284.0,369.0,296.0,388.0,238.0,326.0,257.0,374.0,256.0,384.0,249.5,420.4583333333333,269.625,C
369,234,353,273,261,411,257.0,346.0,196.0,357.0,157.0,384.0,465.0,357.0,453.0,419.0,203.0,384.0,196.0,315.0,234.0,342.0,242.0,384.0,247.75,423.1666666666667,272.5,C
434,165,292,223,319,192,334.0,146.0,246.0,226.0,476.0,365.0,446.0,307.0,415.0,284.0,446.0,273.0,415.0,238.0,326.0,176.0,388.0,269.0,246.0,425.875,275.375,C
326,207,284,157,303,257,419.0,276.0,384.0,196.0,307.0,403.0,311.0,426.0,326.0,253.0,423.0,407.0,234.0,403.0,288.0,222.33333333333334,343.0,299.6666666666667,271.6666666666667,428.5833333333333,278.25,C
465,307,273,426,253,96,288.0,303.0,292.0,353.0,353.0,407.0,326.0,407.0,323.0,392.0,342.0,438.0,276.0,384.0,276.0,268.6666666666667,298.0,330.3333333333333,297.3333333333333,431.2916666666667,281.125,C
265,226,234,146,223,107,284.0,184.0,265.0,234.0,453.0,411.0,311.0,353.0,307.0,461.0,376.0,446.0,211.0,373.0,273.0,315.0,253.0,361.0,323.0,434.0,284.0,C
242,338,265,288,315,396,396.0,323.0,296.0,376.0,392.0,276.0,403.0,376.0,403.0,365.0,338.0,311.0,288.0,253.0,415.0,273.0,426.0,363.0,307.5,387.0,284.0,C
196,223,184,334,369,361,323.0,334.0,265.0,319.0,219.0,438.0,373.0,415.0,426.0,423.0,292.0,242.0,319.0,261.0,407.0,369.0,288.0,365.0,292.0,340.0,284.0,C
265,388,334,296,303,338,357.0,361.0,276.0,319.0,261.0,361.0,423.0,376.0,369.0,361.0,369.0,369.0,292.0,334.0,380.0,361.0,288.0,301.5,290.0,293.0,284.0,C
392,284,219,323,303,276,346.0,307.0,261.0,234.0,134.0,142.0,284.0,411.0,415.0,369.0,357.0,346.0,357.0,346.0,353.0,353.0,288.0,238.0,288.0,246.0,284.0,C
261,261,169,265,253,269,292.0,219.0,273.0,353.0,315.0,288.0,257.0,423.0,376.0,365.0,323.0,292.0,365.0,234.0,303.0,371.0,288.61538461538464,253.3846153846154,290.38461538461536,256.9230769230769,284.0,C
273,223,253,442,361,488,476.0,419.0,476.0,423.0,326.0,288.0,303.0,307.0,226.0,357.0,419.0,305.5,295.5,280.0,336.0,389.0,289.2307692307692,268.7692307692308,292.7692307692308,267.84615384615387,284.0,C
292,261,257,373,238,319,265.0,326.0,261.0,319.0,307.0,288.0,373.0,246.0,334.0,315.0,346.0,319.0,226.0,326.0,369.0,407.0,289.84615384615387,284.15384615384613,295.15384615384613,278.7692307692308,284.0,C
326,238,238,342,269,338,311.0,273.0,326.0,261.0,242.0,369.0,276.0,296.0,284.0,346.0,307.0,296.0,323.0,323.0,334.0,402.0,290.46153846153845,299.53846153846155,297.53846153846155,289.6923076923077,284.0,C
184,184,257,411,415,488,488.0,321.0,297.5,249.5,279.0,358.6666666666667,286.3333333333333,266.3333333333333,285.0,340.25,315.75,324.75,321.0,360.5,319.3333333333333,397.0,291.0769230769231,314.9230769230769,299.9230769230769,300.61538461538464,284.0,C
315,288,338,265,426,484,334.0,369.0,269.0,238.0,316.0,348.3333333333333,296.6666666666667,236.66666666666666,286.0,334.5,324.5,353.5,319.0,398.0,304.6666666666667,392.0,291.6923076923077,330.3076923076923,302.3076923076923,311.53846153846155,284.0,C
238,153,196,273,253,457,461.0,411.0,403.0,403.0,353.0,338.0,307.0,207.0,287.0,328.75,333.25,382.25,317.0,435.5,290.0,387.0,292.3076923076923,345.6923076923077,304.6923076923077,322.46153846153845,284.0,C
115,138,207,188,203,284,307.0,261.0,392.0,423.0,342.0,415.0,369.0,396.0,288.0,323.0,342.0,411.0,315.0,473.0,275.3333333333333,382.0,292.9230769230769,361.0769230769231,307.0769230769231,333.38461538461536,284.0,C
476,369,188,134,84,173,103.0,265.0,261.0,388.0,284.0,423.0,338.0,353.0,196.0,134.0,273.0,207.0,226.0,242.0,260.6666666666667,377.0,293.53846153846155,376.46153846153845,309.46153846153845,344.3076923076923,284.0,C
311,219,403,457,411,292,253.0,269.0,173.0,388.0,288.0,357.0,315.0,438.0,346.0,342.0,207.0,315.0,142.0,273.0,246.0,372.0,294.15384615384613,391.8461538461538,311.84615384615387,355.2307692307692,284.0,C
257,319,323,211,315,203,169.0,257.0,334.0,473.0,296.0,338.0,284.0,176.0,307.0,226.0,361.0,278.5,240.0,257.5,294.0,367.0,294.7692307692308,407.2307692307692,314.2307692307692,366.1538461538462,284.0,C
257,226,253,169,288,188,284.0,219.0,303.0,176.0,373.0,376.0,442.0,273.0,419.0,326.0,307.0,242.0,338.0,242.0,342.0,362.0,295.38461538461536,422.61538461538464,316.61538461538464,377.0769230769231,284.0,C
296,223,396,242,242,176,219.0,119.0,273.0,273.0,453.0,361.0,411.0,488.0,353.0,361.0,376.0,365.0,273.0,488.0,303.0,357.0,296.0,438.0,319.0,388.0,284.0,C
392,273,388,211,323,261,326.0,288.0,396.0,457.0,403.0,484.0,311.0,476.0,303.0,384.0,284.0,373.0,303.0,417.0,364.5,311.0,357.5,355.5,326.5,290.0,309.0,C
373,284,261,296,211,288,173.0,273.0,253.0,284.0,319.0,465.0,438.0,342.0,307.0,403.0,334.0,326.0,453.0,346.0,426.0,265.0,419.0,273.0,334.0,192.0,334.0,C
226,234,357,238,361,273,315.0,261.0,338.0,273.0,384.0,426.0,373.0,476.0,307.0,361.0,276.0,419.0,338.0,438.0,211.0,334.0,451.5,294.0,384.0,240.0,343.85714285714283,C
176,211,157,292,161,296,284.0,265.0,373.0,253.0,361.0,265.0,407.0,334.0,411.0,273.0,496.0,419.0,461.0,303.0,457.0,307.0,484.0,315.0,434.0,288.0,353.7142857142857,C
115,303,161,269,238,342,196.0,396.0,342.0,353.0,476.0,253.0,388.0,388.0,372.5,338.0,376.5,405.5,436.6666666666667,349.3333333333333,370.0,306.2,451.0,338.8,415.6,275.6,363.57142857142856,C
215,334,142,207,161,142,276.0,203.0,373.0,334.0,173.0,388.0,342.0,442.0,334.0,403.0,257.0,392.0,412.3333333333333,395.6666666666667,283.0,305.4,418.0,362.6,397.2,263.2,373.42857142857144,C
419,396,284,353,223,373,234.0,411.0,184.0,319.0,207.0,376.0,276.0,426.0,315.0,219.0,334.0,226.0,388.0,442.0,196.0,304.6,385.0,386.4,378.8,250.8,383.2857142857143,C
184,253,146,269,134,361,292.0,319.0,269.0,342.0,457.0,438.0,209.0,368.5,265.0,297.5,276.5,311.0,357.0,438.0,228.5,303.8,352.0,410.2,360.4,238.4,393.14285714285717,C
426,161,338,257,319,123,253.0,307.0,84.0,315.0,173.0,311.0,142.0,311.0,215.0,376.0,219.0,396.0,326.0,434.0,261.0,303.0,319.0,434.0,342.0,226.0,403.0,C
357,311,238,342,223,357,288.0,334.0,388.0,288.0,338.0,311.0,373.0,292.0,426.0,426.0,488.0,419.0,355.0,374.5,324.5,313.0,355.5,429.8333333333333,340.6666666666667,227.85294117647058,402.54901960784315,C
415,261,338,296,369,203,326.0,273.0,342.0,361.0,361.0,219.0,292.0,403.0,303.0,342.0,353.0,442.0,384.0,315.0,388.0,323.0,392.0,425.6666666666667,339.3333333333333,229.7058823529412,402.0980392156863,C
376,292,203,284,265,326,342.0,303.0,226.0,388.0,296.0,207.0,223.0,319.0,407.0,423.0,423.0,411.0,419.0,446.0,388.0,323.0,381.6,421.5,338.0,231.55882352941177,401.6470588235294,C
296,253,346,334,342,311,446.0,326.0,407.0,403.0,373.0,315.0,265.0,403.0,373.0,326.0,369.0,303.0,384.0,365.0,319.0,346.0,371.2,417.3333333333333,336.6666666666667,233.41176470588235,401.19607843137254,C
434,361,423,473,434,423,442.0,311.0,288.0,296.0,396.0,357.0,342.0,370.5,367.0,316.5,353.5,370.5,401.5,420.5,311.25,358.5,360.8,413.1666666666667,335.3333333333333,235.26470588235293,400.7450980392157,C
138,196,173,246,203,211,211.0,242.0,276.0,303.0,365.0,357.0,419.0,338.0,361.0,307.0,338.0,438.0,419.0,476.0,303.5,371.0,350.4,409.0,334.0,237.11764705882354,400.29411764705884,C
296,165,253,161,446,284,338.0,326.0,261.0,357.0,384.0,453.0,415.0,476.0,411.0,461.0,461.0,349.5,413.0,409.0,295.75,383.5,340.0,404.8333333333333,332.6666666666667,238.97058823529412,399.84313725490193,C
203,253,111,226,76,153,261.0,242.0,296.0,246.0,307.0,215.0,376.0,365.0,373.0,338.0,326.0,261.0,407.0,342.0,288.0,396.0,329.6,400.6666666666667,331.3333333333333,240.8235294117647,399.3921568627451,C
253,415,307,388,253,357,361.0,446.0,465.0,411.0,488.0,453.0,319.0,426.0,307.0,426.0,374.5,317.0,399.5,345.75,293.75,365.25,319.2,396.5,330.0,242.6764705882353,398.94117647058823,C
165,288,207,146,253,176,211.0,188.0,238.0,246.0,246.0,226.0,361.0,476.0,423.0,442.0,423.0,373.0,392.0,349.5,299.5,334.5,308.8,392.3333333333333,328.6666666666667,244.52941176470588,398.4901960784314,C
238,253,119,207,311,192,284.0,188.0,276.0,384.0,438.0,426.0,496.0,453.0,434.0,353.0,307.0,334.0,403.0,353.25,305.25,303.75,298.4,388.1666666666667,327.3333333333333,246.38235294117646,398.03921568627453,C
269,288,296,357,238,365,319.0,342.0,261.0,361.0,334.0,292.0,411.0,392.0,426.0,373.0,334.0,365.0,326.0,357.0,311.0,273.0,288.0,384.0,326.0,248.23529411764707,397.5882352941176,C
326,223,238,253,257,246,276.0,246.0,288.0,423.0,407.0,388.0,396.0,438.0,384.0,465.0,365.0,311.0,419.0,423.0,369.0,353.0,294.9,381.7894736842105,327.3030303030303,250.08823529411765,397.1372549019608,C
273,88,196,226,253,319,273.0,319.0,253.0,326.0,261.0,296.0,338.0,446.0,446.0,376.0,363.0,328.5,425.3333333333333,390.6666666666667,387.0,361.1111111111111,301.8,379.57894736842104,328.6060606060606,251.94117647058823,396.6862745098039,C
269,176,119,138,196,188,196.0,223.0,215.0,473.0,465.0,426.0,496.0,342.0,373.0,357.0,361.0,346.0,431.6666666666667,358.3333333333333,405.0,369.22222222222223,308.7,377.36842105263156,329.90909090909093,253.79411764705884,396.2352941176471,C
246,307,157,157,323,169,288.0,373.0,238.0,476.0,396.0,457.0,384.0,407.0,303.0,469.0,396.0,438.0,438.0,326.0,423.0,377.3333333333333,315.6,375.1578947368421,331.2121212121212,255.64705882352942,395.7843137254902,C
423,173,323,219,369,188,269.0,284.0,211.0,319.0,315.0,346.0,307.0,238.0,361.0,273.0,453.0,226.0,407.0,339.0,394.0,385.44444444444446,322.5,372.9473684210526,332.5151515151515,257.5,395.3333333333333,C
342,196,253,238,407,357,361.0,415.0,446.0,303.0,292.0,165.0,361.0,188.0,438.0,426.0,284.0,442.0,390.0,352.0,365.0,393.55555555555554,329.4,370.7368421052632,333.8181818181818,259.3529411764706,394.88235294117646,C
